id	filename	md5	size	state
76664268-44a4-4a82-aa73-8c6a8e7acc7f	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-AY-A8YK-01A-11D-A40X-05.gdc_hg38.txt	1ba98b7e5a14895223eacb92c3387978	141305203	released
7c11d640-b5f6-478f-a764-58aa48066c19	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-AM-5820-01A-01D-1651-05.gdc_hg38.txt	e6cfbb34500f4099b9752022fd33d800	141271197	released
84ff5097-dc18-4581-b44c-60ea5ca898d2	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D8-01A-11D-A153-05.gdc_hg38.txt	bb69324e75625f5db012f8320e381a56	141272441	released
45488653-b609-4e08-8f87-55a65ce97f61	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-4105-01A-02D-1772-05.gdc_hg38.txt	cc5894848428f7fc646abcccb654e1a0	141276010	released
11cbc721-a00b-4bfb-ab8b-4f429ff335b6	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-NH-A50V-01A-11D-A28O-05.gdc_hg38.txt	2af4bb690d315e10183ef4959f966725	141279342	released
1bd3b32a-805d-4011-8f04-5c11e9e025ce	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2682-11A-01D-1551-05.gdc_hg38.txt	cc06164d5827d55978c2cc96764ad14d	141288320	released
b111be24-db9f-4863-af94-b7ee8696a88c	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3660-01A-01D-1721-05.gdc_hg38.txt	9b4ac6b6621a9de909afabf1278cf8a5	141261061	released
3f15f37c-dc98-4dd5-9a41-ed612fc47b4d	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-A6-6781-01B-06D-A27A-05.gdc_hg38.txt	2ed35bb6e12081248980668c934ae528	141262133	released
3ed5f6de-7646-4da9-8bf1-11deb80ea09d	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3502-01A-01D-1407-05.gdc_hg38.txt	d2d5579347c678270204a8963d50c967	141293692	released
afaa82e7-4ba7-46b3-856c-193ae923f25e	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-7000-01A-11D-1926-05.gdc_hg38.txt	7201c45c207bd40a86941e20dd13e20a	141268258	released
b914d2a3-ee28-468b-a6ad-8e41693be20d	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-4107-11A-01D-1551-05.gdc_hg38.txt	62453957d5f2ca6aabccc464d0fe04d6	141286607	released
2669ba3f-0e19-4984-9d70-fc9b34db76bc	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AZ-4681-01A-01D-1407-05.gdc_hg38.txt	d0ae6c64cae70675ec3b84e26d07b50b	141295988	released
56976389-869a-43a1-beaf-9d9890af86bc	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-F4-6460-01A-11D-1772-05.gdc_hg38.txt	482ea7cabd12bc178c093c66ff341044	141275494	released
2c5e0889-a216-47a4-9985-5b56336b4218	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A28K-01A-21D-A16X-05.gdc_hg38.txt	d254a7ac60c3d911e18a4a1f84bb1c42	141295125	released
ab7177e6-c631-4336-b68e-9856cee97cda	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6293-01A-11D-1721-05.gdc_hg38.txt	4e6cea3dda6a112f2b0dbff1ed59e3c1	141259404	released
59fd8cc9-4073-481e-b54d-2d10f47b70a8	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3494-01A-01D-1407-05.gdc_hg38.txt	b0ac80b15e57044027d7b41238a8635a	141298816	released
aa26a2b2-704f-4159-9e47-9d7efd039d1f	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6782-01A-11D-1837-05.gdc_hg38.txt	21d67689d60580be1c010c5e7643e3ee	141283588	released
35806649-177e-4535-987b-66764c97a73b	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6168-01A-11D-1651-05.gdc_hg38.txt	076f88b6b87c3e699d5652d6250297c9	141270607	released
60f2e184-63b8-4842-a965-d85299c0eb62	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2680-01A-01D-1407-05.gdc_hg38.txt	acfe744039263c025837531bcf11da49	141282936	released
37a60c9b-082b-47a4-af7c-b6d60299314e	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-NH-A50U-01A-33D-A36Y-05.gdc_hg38.txt	35005620f031c845ce6abfe8174da897	141293181	released
81e7f5a9-45ea-4cd1-b51f-e9fe4d1e09ee	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A5ZU-01A-11D-A28O-05.gdc_hg38.txt	d632c0a3f960897edb970881fc5dd887	141291865	released
11d5dc6f-1111-4f00-95e4-d61a22b4779c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-5915-01A-11D-1651-05.gdc_hg38.txt	afe75bec1a93ca5898a5a45197543b28	141288174	released
07aac7f4-40e1-4b18-b12b-a747c6625014	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6963-01A-11D-1926-05.gdc_hg38.txt	4a0d1089c50b6ad1180d7da2366e01ae	141286182	released
1771b2cf-55af-4107-b8ef-4a4633db97af	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-NH-A6GC-01A-12D-A40X-05.gdc_hg38.txt	a36b8bd20c65ab72b8ed0e13270c7afe	141292387	released
3e110deb-d608-466a-910a-0cc15de5a005	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3655-01A-02D-1721-05.gdc_hg38.txt	eb5ebb5dc49f59667c6bd2e316768828	141293258	released
c4e0d24c-aa0a-4aa8-a2cc-38ab240decb1	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4744-01A-01D-1407-05.gdc_hg38.txt	f0e342156a1544569ffa36c4af2dc62d	141276105	released
06279a58-4cc2-47f4-8084-d9335c86403b	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4748-01A-01D-1407-05.gdc_hg38.txt	0e85fd7a8fc0194b367bd941c9bde20f	141282895	released
959f5468-6dcf-4731-9f08-96d1478f86ab	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-A6-5657-01A-01D-1651-05.gdc_hg38.txt	ad74b92ac9d7dfa63d9f194f4f42d1c6	141271478	released
37ba16ea-971e-401a-8030-d393d2c769f3	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-D5-5539-01A-01D-1651-05.gdc_hg38.txt	5910fa107aae81ec73665e9963bfbf6a	141287487	released
532c60b6-8db7-4a1c-803f-20fb2c74afbf	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2679-01A-02D-1407-05.gdc_hg38.txt	3f2cd80e44e8f84c7c40558fc23d7284	141274651	released
1004ff5b-5825-458d-92f3-28916651aa03	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-5913-01A-11D-1651-05.gdc_hg38.txt	e9081263ea8a7e04c9fff6373df2bd15	141269902	released
5d94f469-2300-4ff5-bfc4-58de07626d0b	jhu-usc.edu_COAD.HumanMethylation450.9.lvl-3.TCGA-DM-A1HB-01A-22D-A17Z-05.gdc_hg38.txt	730507f58f2ff7316ce58d9ebf833de8	141271132	released
5e956570-2fb2-4b5d-8cbc-ebae46e88a3e	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6626-01A-11D-1772-05.gdc_hg38.txt	9fb663711457bac255a4335850dd4a15	141284118	released
58b12f35-4f86-4e14-a2ad-ab119b455d67	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A56B-01A-31D-A28O-05.gdc_hg38.txt	6a99c8f0bb513692af8eade9a661d9e1	141281275	released
be57bfb9-a88a-409d-adf9-c6797cda444c	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D6-01A-21D-A153-05.gdc_hg38.txt	88aa281a72f860eb11f45863e6e1ca3d	141300804	released
f5880b33-e1cb-4c35-9410-eeea4888504c	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6141-01A-11D-1772-05.gdc_hg38.txt	86ad8ef66bbec3803ba5edd53bd77414	141280778	released
f7c8ebe4-6500-4d10-b9a3-07113773e4c3	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6598-01A-11D-1772-05.gdc_hg38.txt	80ce19ba9d0194815c8b33f947f1ccee	141264267	released
e62b0bd9-d030-4166-893c-7010785f47f2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6317-02A-11D-2064-05.gdc_hg38.txt	96ad6097f48c32aa2589ea1faef3fcaa	141309315	released
de6e9350-af8c-4e75-a156-0405482fefdf	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6599-01A-11D-1772-05.gdc_hg38.txt	0111eb31017c49710c0133b1d213f26f	141284253	released
6d140ef6-4a13-40ae-92d4-19a2d5620182	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-AZ-6598-11A-01D-1772-05.gdc_hg38.txt	10b57c98b0b4e578fde1121a022c88db	141267334	released
e9b3d23b-6650-4677-bb4a-450cc7eb8b36	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-5656-01A-21D-A27A-05.gdc_hg38.txt	222218d08e47b36a18073b0e42123e5e	141290304	released
c34bae04-2540-4999-befe-30fb4633fb3f	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6539-01A-11D-1721-05.gdc_hg38.txt	8d1ba125370cdedc2995459a313915cf	141270008	released
be76b382-ebff-4349-b55a-4b85cd98e468	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6161-01A-11D-1651-05.gdc_hg38.txt	7cc1ad9ca4e55344ca1fffec33890185	141277084	released
8d2747fe-8990-4ad1-b689-ed611e0376da	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-D5-6532-01A-11D-1721-05.gdc_hg38.txt	14cebd165a02694192334270d995d1f3	141296046	released
adabc532-b6de-42a6-922d-3d1fa9b34455	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6298-01A-11D-1721-05.gdc_hg38.txt	20382e90670872c92286bab57068ffd9	141288213	released
6f40ac55-6ded-48ef-8b78-40efd36576be	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6719-01A-11D-1837-05.gdc_hg38.txt	d40a19dafeada5d8db4425be781da45d	141279617	released
f2f3ee6c-e4a3-436b-bb47-ce18aa470a06	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4746-01A-01D-1407-05.gdc_hg38.txt	c4b12aea123e69a21276f881d46371ef	141287931	released
45879f06-1c6d-4459-9aac-74a450363c12	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1D7-01A-11D-A153-05.gdc_hg38.txt	c7ad747af9e62ba7840a94643ac537ff	141290519	released
ac017e83-359a-4b04-8e85-e78ce9558b9f	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-NH-A8F7-01A-11D-A40X-05.gdc_hg38.txt	6a8109ca46193446ac1e5858fcc85f9c	141302062	released
bcb80099-c563-4004-922a-e45d8b90d945	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6163-01A-11D-1651-05.gdc_hg38.txt	fc884ab76d74ed551ee51cfdec7063f4	141284943	released
83b75f04-36b5-41e0-9300-ad3e33f38630	jhu-usc.edu_COAD.HumanMethylation450.5.lvl-3.TCGA-DM-A1HA-01A-11D-A153-05.gdc_hg38.txt	aed1072333f4c96f252617b2874f7488	141308077	released
18872cfe-40d1-41ef-8e07-86322d37513b	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2681-01A-01D-1407-05.gdc_hg38.txt	82ac545fccb3af9672685f0b800ff56f	141276705	released
d1eefb16-aeb0-4f2d-9305-9c17c52b9dfa	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-F4-6461-01A-11D-1772-05.gdc_hg38.txt	9cd805d73261d9cf3c4f8adc4b12d137	141248719	released
378bfb96-503d-4041-8693-67e2a441c219	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6314-11A-01D-1721-05.gdc_hg38.txt	eab4b108be8dd9fbd411601d68044682	141285020	released
60af085c-c12c-43a1-b8fb-97b13b706d07	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2671-11A-01D-1551-05.gdc_hg38.txt	9d077e87bef4af3b6e186f88ec918595	141288402	released
47be177c-aad3-41b2-9e78-2eadc823034b	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A565-01A-31D-A28O-05.gdc_hg38.txt	eebd03f85aca755ecf252291e0164bde	141279523	released
59005d16-0f1c-4ad6-af4a-29206d4cd982	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6606-01A-11D-1837-05.gdc_hg38.txt	268d3d1952998b69dcbc5e766a2d39a1	141259780	released
13e2b567-2d5c-49f8-9bfd-370015b4ecbf	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2679-11A-01D-1551-05.gdc_hg38.txt	6ccb936c327e248ec4961fc69cc24880	141278191	released
81d9f9a9-8c6a-4557-951b-dbcb20ca003a	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-CM-5344-01A-21D-1721-05.gdc_hg38.txt	e3e1a65800b83540f650889c0a6234e8	141278629	released
25e8048f-1601-4d1f-9d1a-4c9f002d9365	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3697-11A-01D-1721-05.gdc_hg38.txt	083148166f7c947387a23ca9a125df0e	141289374	released
6c05fbae-d2c0-44f3-ac03-91a7e4f74cca	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6307-01A-11D-1721-05.gdc_hg38.txt	59a9c3c5d9587a25bfae41bb96abaf0a	141293717	released
4637e3fc-5c3d-4655-a10c-514cc68a00b6	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6297-11A-01D-1721-05.gdc_hg38.txt	fb18e54e8d05aebeed6634fa25bdcfc2	141275164	released
81fbf733-82aa-4e95-a1b1-f7afdfe3a5f2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6320-11A-01D-1721-05.gdc_hg38.txt	c54eb56050dc1f67055be8a724a24f20	141288710	released
3e5455be-ca23-4a83-b8ec-ec50418acbf1	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6653-01A-11D-1772-05.gdc_hg38.txt	2e1caaedb04a84cd104e6b35dcb7c12e	141261441	released
1c9907ad-1bdc-4323-b3e8-e5de3991d08c	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-NH-A8F8-01A-72D-A40X-05.gdc_hg38.txt	ffb76b294c0951dd27a0c2de9da405d7	141283386	released
8a2574a0-7b1b-48eb-adec-7aadd7500ce3	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-4N-A93T-01A-11D-A36Y-05.gdc_hg38.txt	22e45e4ec262d4ff8c3f225f67bb0fa7	141293879	released
a42fd504-440e-40a5-b260-6dd53827bab3	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-QG-A5YV-01A-11D-A28O-05.gdc_hg38.txt	145a82ecd143b844a7a3069fac7111cf	141285166	released
b40b8f60-f419-49ac-a8d0-b8632118d2ab	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A28G-01A-11D-A16X-05.gdc_hg38.txt	8c34ca3dbc84b92515ef96c3e3930e05	141282160	released
b16f19e4-166d-4ce6-b7c4-918e44ae3ad3	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-AY-A54L-01A-11D-A28O-05.gdc_hg38.txt	086e3d7b876a2dc0d5c7ae1827aa51b8	141282182	released
a8e14c8f-be8c-438b-b250-3edea5f84bf6	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3495-01A-01D-1407-05.gdc_hg38.txt	a275f2465399a3ea07c24c42123fe29a	141281110	released
4ff02268-8b4b-44a0-bc12-d1fe58571c83	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AY-6386-01A-21D-1721-05.gdc_hg38.txt	a4cedec8a0cd8aa17ac6def49060e060	141275193	released
60e59af0-a4eb-49c5-a783-b082f1ea7e7c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-5912-01A-11D-1651-05.gdc_hg38.txt	f827368607245a9b54e5759066be1f2d	141300302	released
c9c36be3-ba5b-4c7a-805f-0ae8160f940d	jhu-usc.edu_COAD.HumanMethylation450.10.lvl-3.TCGA-A6-2672-01B-03D-2299-05.gdc_hg38.txt	cd7d5f6c7960876ddbca1134d8c9b2f4	141261864	released
5faddb1d-321b-42b5-bd1f-8d614c21f0b0	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6607-01A-11D-1837-05.gdc_hg38.txt	982e38316202cef8ffd366f827e6f3d0	141269642	released
1fae6fab-de96-4cab-8d23-39e999ec0638	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-AD-A5EJ-01A-11D-A28O-05.gdc_hg38.txt	b97deb1cd283cdf6273b3b97596279c1	141259261	released
bb9c89b4-dae4-4b49-8d6d-04e8eab83f60	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-5M-AAT4-01A-11D-A40X-05.gdc_hg38.txt	97408179a84b18cb03b6058144fa95d4	141283311	released
64b0b440-963b-403d-ad32-416e44672f3b	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-A6-5665-01B-03D-2299-05.gdc_hg38.txt	502bb02bbbd5ea7a52bc54023fe9dd3b	141266579	released
ded78c1b-d5ad-4d37-b7f1-1763e90dec97	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3713-11A-01D-1721-05.gdc_hg38.txt	23e404418c87a69c252721edbe7575de	141290143	released
80aa9e84-e768-4697-9a5b-722221446ba5	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6299-01A-11D-1772-05.gdc_hg38.txt	ef7e1fe0348bb81e3eefebae44ccd9e0	141267083	released
e519ed9a-3792-47cf-96d3-90e636ac2e5f	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-5255-01A-11D-1837-05.gdc_hg38.txt	0d7ca1d9b4d3fdc44b2e48e4a74c6688	141273492	released
b388b9bb-4072-491d-9b0d-caac9760787f	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-5861-01A-01D-1651-05.gdc_hg38.txt	ab8b66e55f4a399b1890f3d3d3e0d04a	141248546	released
38d7fb6d-9a03-4653-82ef-a993e69bbf3a	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-QL-A97D-01A-12D-A40X-05.gdc_hg38.txt	9c01f7796792c1cba9edf31af6985078	141273965	released
226a5983-b081-402d-bdf5-ddd2358ee867	jhu-usc.edu_COAD.HumanMethylation450.11.lvl-3.TCGA-A6-2677-01B-02D-A27A-05.gdc_hg38.txt	56981b09d373a0b198cf8ae855ec8658	141270460	released
2b0a7c9b-40f5-4f88-a88b-bb95fc7e0a6e	jhu-usc.edu_COAD.HumanMethylation450.7.lvl-3.TCGA-DM-A288-01A-11D-A16X-05.gdc_hg38.txt	1a2f499568295be4b6c3d3f6d96c11f4	141282824	released
2e6af3d9-dcb9-4905-9d45-ef31180e4f2c	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-F4-6569-01A-11D-1772-05.gdc_hg38.txt	8b58197d973c3e5fc49ec636fc49cd9b	141273692	released
71a61226-f246-4ab7-8bbd-c4e122bdcc0f	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-A6-6650-01A-11D-A27A-05.gdc_hg38.txt	d71ac18aaaa1b8fd4becd7ee7cf78803	141293438	released
00777e33-947e-481f-b8d5-38db7f7ef394	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6169-01A-11D-1651-05.gdc_hg38.txt	2cf001de007848e14d18e272fd50e1c1	141277590	released
a384ec03-376a-4baf-8bea-108555cd5304	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-AY-5543-01A-01D-1651-05.gdc_hg38.txt	1ce25f9a8ad7a6db643bd8606351b7ec	141267431	released
fb361db8-98fe-4418-aa03-da3bf7ff0ce9	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-NH-A50T-01A-11D-A28O-05.gdc_hg38.txt	39a1703169ef539161838ef3b39aa03b	141284555	released
cb7d2e45-6195-401e-86f6-0d26839be09c	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-RU-A8FL-01A-11D-A36Y-05.gdc_hg38.txt	bb61768d5ddc7259aae0b22f92513878	141280351	released
63f9a88d-1ac8-468a-b698-d8d3982b7974	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6322-11A-01D-1721-05.gdc_hg38.txt	e5895c939fc3c5ba0a99850cc7fe02f9	141291847	released
7f341447-4298-4fac-8da7-b50be7db5ba6	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-A6-A567-01A-31D-A28O-05.gdc_hg38.txt	a15e7f31ce923c3b42caf5439b18bf73	141297915	released
663e85e9-692e-4962-9e89-c03367f3c6d9	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-4747-01A-01D-1407-05.gdc_hg38.txt	5ed89839f647f51b8b3b7c782dd0c0eb	141280684	released
986544f9-4e5a-4aab-9e17-403ddd425c4c	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CK-4947-01B-11D-1651-05.gdc_hg38.txt	571ac634d448c92fd26e0dddb5333981	141272899	released
8bff14da-c5bc-41c8-bc1c-aa9e84b5afc7	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-G4-6294-01A-11D-1772-05.gdc_hg38.txt	113179219dc4da102b907f4c993dfef2	141289805	released
ba379752-dbe1-45ca-aef3-1d4219360ba7	jhu-usc.edu_COAD.HumanMethylation450.15.lvl-3.TCGA-NH-A8F7-06A-31D-A40X-05.gdc_hg38.txt	23b4480f27aefbfe372270f363a197fb	141314456	released
10d1aa30-708e-4b29-b93b-e2ae80499596	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-5664-01A-21D-1837-05.gdc_hg38.txt	96fa25ca9afab40284f0e21374567c2e	141273918	released
fe2c75da-6689-4c46-bc09-4b99cc65e3b1	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AZ-5407-01A-01D-1721-05.gdc_hg38.txt	5de61f828516ead937b095ac94d6609e	141269534	released
82f18be8-b191-4f85-b7b9-49b3e269eff8	jhu-usc.edu_COAD.HumanMethylation450.12.lvl-3.TCGA-A6-3810-01A-01D-A27A-05.gdc_hg38.txt	90bf50ef0d9fc9f3ec5117661b6e4504	141291788	released
90348eab-67a8-41b6-95dc-3c0d585958df	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-5868-01A-01D-1651-05.gdc_hg38.txt	a4ea7d8992041f933f6f832edc22a46d	141283383	released
50895587-1a88-4a2c-b22c-cd4849ee8243	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-A6-6651-01A-21D-1837-05.gdc_hg38.txt	c2803b2fb06dee7d4fb9a85630dd75de	141270265	released
6301f138-5571-49f5-a04a-8cca97c3710e	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3506-01A-01D-1407-05.gdc_hg38.txt	6c571d2d5fb1a310ec038c4c0cb00c59	141286212	released
0e30e6dc-f3dc-498f-bf17-741fe3f0a2b7	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6323-01A-11D-1721-05.gdc_hg38.txt	30f317d26782876bfb2caa1a896ecde1	141269071	released
fb921740-2a57-4bdd-bf1a-5f3f178fa02a	jhu-usc.edu_COAD.HumanMethylation450.14.lvl-3.TCGA-T9-A92H-01A-11D-A36Y-05.gdc_hg38.txt	fd79b81823551d4dffe519f00795f5b2	141289257	released
35635ac7-3597-473f-9099-4a256f487722	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6965-01A-11D-1926-05.gdc_hg38.txt	fe94166632d38cb8ce8b294b8bfeb053	141288548	released
9538722a-6881-42c3-b727-96994111e411	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6295-11A-01D-1721-05.gdc_hg38.txt	ecd8d888a74dba237a96e319347c22ae	141286419	released
e7497782-a99a-4386-9ba0-65b559a32cc5	jhu-usc.edu_COAD.HumanMethylation450.13.lvl-3.TCGA-QG-A5YW-01A-11D-A28O-05.gdc_hg38.txt	2461686da8a09a7ef33d8d140da2b237	141279801	released
b89555f3-6b1b-4989-adac-4830538f7c61	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-G4-6295-01A-11D-1721-05.gdc_hg38.txt	a8817ea91616316da1809100d18bc76b	141293447	released
0a27758e-8fc9-4849-9651-ba40a4698d81	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-G4-6628-01A-11D-1837-05.gdc_hg38.txt	e571c4c80dfb73c551179343019d8843	141245716	released
9b493b40-e75b-4505-b864-28d325a5925c	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CM-5341-01A-01D-1407-05.gdc_hg38.txt	b2fd0b62e586c1d8f200b9fcc66c7701	141273938	released
52884abf-52d4-47ff-a4b6-b9f93ec839df	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6166-01A-11D-1651-05.gdc_hg38.txt	b4e4b1ff10673106d8f47ac1918c52ed	141266984	released
35befadf-0e72-4a20-b3c9-12dff43404c8	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-2675-11A-01D-1721-05.gdc_hg38.txt	e08da93c0d1ebbffb518e0c67ac70790	141273588	released
0ecc3a14-2dbd-498d-bf3a-6026a2742826	jhu-usc.edu_COAD.HumanMethylation450.4.lvl-3.TCGA-D5-6529-01A-11D-1772-05.gdc_hg38.txt	70cb513ad503b59889967e53e5efc446	141270449	released
92410101-25c4-4056-8233-289e25b7a176	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-CA-5256-01A-01D-1407-05.gdc_hg38.txt	20d643ab7e40dd27734842444ecdcb2f	141279654	released
5b020845-33d2-41f3-bee9-8cef528b296d	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-AD-6889-01A-11D-1926-05.gdc_hg38.txt	0140323126f44f9c52873f45132dd55e	141269870	released
b7da0a66-ddfc-4058-91a7-34040afdaf99	jhu-usc.edu_COAD.HumanMethylation450.8.lvl-3.TCGA-D5-6929-01A-31D-1926-05.gdc_hg38.txt	a85e374d91820387da23679fa83ce581	141268865	released
